year,Group,QuadName,quad,cov.ARTR,cov.HECO,cov.POSE,cov.PSSP,Treatment,Period,Gcov.ARTR,Gcov.HECO,Gcov.POSE,Gcov.PSSP,Treatment2,Treatment3,species,Y
1936,P1,P1 Q2,Q12,74.003366652629,0,4.18670321376878,230.235927888782,Control,Historical,129.24334225309377,39.67988767826846,30.462522634497923,252.12930975005526,Control,Control,ARTR,1
1936,P10E1,P10 E1 Q4,Q26,776.593673878419,0,1.40493469744953,179.697405747403,Control,Historical,481.90211624039597,35.98117812602938,20.37856542202274,118.0281204844823,Control,Control,ARTR,1
1936,P10E1,P10 E1 Q1,Q23,425.915794527321,47.2182992691624,70.0688146311181,128.799375781668,Control,Historical,481.90211624039597,35.98117812602938,20.37856542202274,118.0281204844823,Control,Control,ARTR,0
1936,P10E1,P10 E1 Q2,Q24,51.4104327135018,96.7064132349551,1.96806381745568,128.310961715556,Control,Historical,481.90211624039597,35.98117812602938,20.37856542202274,118.0281204844823,Control,Control,ARTR,0
1936,P10E1,P10 E1 Q3,Q25,673.688563842342,0,8.07244854206765,35.3047386933022,Control,Historical,481.90211624039597,35.98117812602938,20.37856542202274,118.0281204844823,Control,Control,ARTR,1
1936,P1E1,P1 E1 Q1,Q7,1292.4805720372,142.355852022942,19.269452112753,99.9669987427478,Control,Historical,933.1292691172504,155.94811565632673,47.45152681014125,104.62008325105946,Control,Control,ARTR,3
1936,P1E1,P1 E1 Q3,Q9,0.999999999999999,341.302045164959,55.604849990284,112.765107080801,Control,Historical,933.1292691172504,155.94811565632673,47.45152681014125,104.62008325105946,Control,Control,ARTR,0
1936,P1E1,P1 E1 Q2,Q8,2106.83747237073,82.4786046790529,21.8748832096116,100.407647581688,Control,Historical,933.1292691172504,155.94811565632673,47.45152681014125,104.62008325105946,Control,Control,ARTR,1
1936,P1E1,P1 E1 Q4,Q10,332.199032061071,57.655960758353,93.0569219279164,105.340579599001,Control,Historical,933.1292691172504,155.94811565632673,47.45152681014125,104.62008325105946,Control,Control,ARTR,2
1936,P7E1,P7 E1 Q4,Q22,1910.48436647597,197.743113011903,31.6504964775182,206.180326929643,Control,Historical,1122.8558892965061,74.23966465544565,28.70272548030265,246.17203615630024,Control,Control,ARTR,3
1936,P7E1,P7 E1 Q2,Q20,1516.13566328911,37.589625147993,18.0664304932618,198.474979785293,Control,Historical,1122.8558892965061,74.23966465544565,28.70272548030265,246.17203615630024,Control,Control,ARTR,2
1936,P7E1,P7 E1 Q1,Q19,50.0233953644145,0,50.7798539703876,288.420468327375,Control,Historical,1122.8558892965061,74.23966465544565,28.70272548030265,246.17203615630024,Control,Control,ARTR,6
1936,P7E1,P7 E1 Q3,Q21,1014.78013205653,61.6259204618866,14.314120980043,291.61236958289,Control,Historical,1122.8558892965061,74.23966465544565,28.70272548030265,246.17203615630024,Control,Control,ARTR,4
1937,E1,E1 Q6,Q6,214.969747948019,0,22.5140268794927,233.515055412605,Control,Historical,573.2683610405782,4.229386705812732,49.194545255883554,168.89674198067164,Control,Control,ARTR,11
1937,E1,E1 Q4,Q4,190.836168414355,0,18.3336888608607,192.141581675144,Control,Historical,573.2683610405782,4.229386705812732,49.194545255883554,168.89674198067164,Control,Control,ARTR,6
1937,E1,E1 Q2,Q2,403.798492113536,0.25,14.5333378714104,85.9864736650399,Control,Historical,573.2683610405782,4.229386705812732,49.194545255883554,168.89674198067164,Control,Control,ARTR,11
1937,E1,E1 Q5,Q5,473.793554569479,0,116.859820538709,249.500987336628,Control,Historical,573.2683610405782,4.229386705812732,49.194545255883554,168.89674198067164,Control,Control,ARTR,18
1937,E1,E1 Q3,Q3,906.34764646138,0.249999999999993,41.1326807364221,197.922757336349,Control,Historical,573.2683610405782,4.229386705812732,49.194545255883554,168.89674198067164,Control,Control,ARTR,3
1937,E1,E1 Q1,Q1,1249.8645567367,24.8763202348764,81.7937166484064,54.3135964582639,Control,Historical,573.2683610405782,4.229386705812732,49.194545255883554,168.89674198067164,Control,Control,ARTR,0
1937,P1,P1 Q3,Q13,0,1.03986169141615,4.54775820242321,319.947074468938,Control,Historical,130.06032649566254,58.69737939067369,29.97143159027914,256.53904952517803,Control,Control,ARTR,0
1937,P1,P1 Q1,Q11,72.8376784575197,230.741420517456,82.7156247842093,153.339675285587,Control,Historical,130.06032649566254,58.69737939067369,29.97143159027914,256.53904952517803,Control,Control,ARTR,2
1937,P1,P1 Q2,Q12,44.1238269279694,0,9.26969989108275,266.628632247811,Control,Historical,130.06032649566254,58.69737939067369,29.97143159027914,256.53904952517803,Control,Control,ARTR,3
1937,P1,P1 Q4,Q14,403.279800597161,3.0082353538226,23.3526434834013,286.240816098376,Control,Historical,130.06032649566254,58.69737939067369,29.97143159027914,256.53904952517803,Control,Control,ARTR,37
1937,P10E1,P10 E1 Q1,Q23,468.194361877665,49.5387631607793,74.1248425452621,214.775587859677,Control,Historical,538.8875169918641,51.947026524204325,22.717247851468322,162.90514553217272,Control,Control,ARTR,4
1937,P10E1,P10 E1 Q4,Q26,689.367514330147,0.249999999999989,0.864482175447476,265.099370402517,Control,Historical,538.8875169918641,51.947026524204325,22.717247851468322,162.90514553217272,Control,Control,ARTR,17
1937,P10E1,P10 E1 Q2,Q24,81.5605488309896,157.999342936038,2.93516853363101,133.506871566759,Control,Historical,538.8875169918641,51.947026524204325,22.717247851468322,162.90514553217272,Control,Control,ARTR,1
1937,P10E1,P10 E1 Q3,Q25,916.427642928655,0,12.9444981515327,38.2387522997379,Control,Historical,538.8875169918641,51.947026524204325,22.717247851468322,162.90514553217272,Control,Control,ARTR,24
1937,P1E1,P1 E1 Q3,Q9,0,353.236001512495,49.7973015683254,126.655133368609,Control,Historical,1092.3001689408354,195.4600832840568,53.870780892461546,129.51196512815926,Control,Control,ARTR,0
1937,P1E1,P1 E1 Q4,Q10,399.853094339752,69.5618630487712,88.3119598718604,137.263046706769,Control,Historical,1092.3001689408354,195.4600832840568,53.870780892461546,129.51196512815926,Control,Control,ARTR,4
1937,P1E1,P1 E1 Q1,Q7,1840.36417377391,219.258043160039,41.3002306549691,170.714483404197,Control,Historical,1092.3001689408354,195.4600832840568,53.870780892461546,129.51196512815926,Control,Control,ARTR,16
1937,P1E1,P1 E1 Q2,Q8,2128.98340764968,139.784425414922,36.0736314746913,83.415197033062,Control,Historical,1092.3001689408354,195.4600832840568,53.870780892461546,129.51196512815926,Control,Control,ARTR,5
1937,P7E1,P7 E1 Q3,Q21,1374.34793775483,29.0430555904407,20.0483385784767,286.070413035246,Control,Historical,1431.0464062986307,60.31308921168335,40.7409769874671,187.67071026017726,Control,Control,ARTR,1
1937,P7E1,P7 E1 Q2,Q20,1677.03271152407,39.8119221542477,24.139214553109,146.865738203373,Control,Historical,1431.0464062986307,60.31308921168335,40.7409769874671,187.67071026017726,Control,Control,ARTR,0
1937,P7E1,P7 E1 Q1,Q19,93.2055131741724,0,68.0230579732825,158.141327377572,Control,Historical,1431.0464062986307,60.31308921168335,40.7409769874671,187.67071026017726,Control,Control,ARTR,9
1937,P7E1,P7 E1 Q4,Q22,2579.59946274145,172.397379102045,50.7532968450002,159.605362424518,Control,Historical,1431.0464062986307,60.31308921168335,40.7409769874671,187.67071026017726,Control,Control,ARTR,1
1938,E1,E1 Q3,Q3,990.867901016397,0,49.8637188635379,245.311190714538,Control,Historical,665.7952792409136,5.0764424928363,47.76141675458995,181.2044639231877,Control,Control,ARTR,2
1938,E1,E1 Q2,Q2,508.753726305962,0.75,27.6708066325591,118.248665706269,Control,Historical,665.7952792409136,5.0764424928363,47.76141675458995,181.2044639231877,Control,Control,ARTR,0
1938,E1,E1 Q6,Q6,310.81249580623,0,24.1721916865817,167.928805062786,Control,Historical,665.7952792409136,5.0764424928363,47.76141675458995,181.2044639231877,Control,Control,ARTR,3
1938,E1,E1 Q4,Q4,109.597823411058,0,21.8317557371186,281.349580754902,Control,Historical,665.7952792409136,5.0764424928363,47.76141675458995,181.2044639231877,Control,Control,ARTR,1
1938,E1,E1 Q1,Q1,1710.34141675395,29.7086549570178,63.8991580660669,59.4113732229912,Control,Historical,665.7952792409136,5.0764424928363,47.76141675458995,181.2044639231877,Control,Control,ARTR,0
1938,E1,E1 Q5,Q5,364.398312151885,0,99.1308695416755,214.97716807764,Control,Historical,665.7952792409136,5.0764424928363,47.76141675458995,181.2044639231877,Control,Control,ARTR,4
1938,P1,P1 Q1,Q11,28.8604123024114,242.907478400175,113.035294636701,128.198809282681,Control,Historical,101.59935981124707,61.476801605717924,38.245858656800735,312.821943391081,Control,Control,ARTR,0
1938,P1,P1 Q4,Q14,304.349079663258,0,29.438179581728,357.521429107957,Control,Historical,101.59935981124707,61.476801605717924,38.245858656800735,312.821943391081,Control,Control,ARTR,20
1938,P1,P1 Q3,Q13,1.5,2.99972802269671,6.78682312693232,431.611025928946,Control,Historical,101.59935981124707,61.476801605717924,38.245858656800735,312.821943391081,Control,Control,ARTR,2
1938,P1,P1 Q2,Q12,71.6879472793189,0,3.72313728184161,333.95650924474,Control,Historical,101.59935981124707,61.476801605717924,38.245858656800735,312.821943391081,Control,Control,ARTR,1
1938,P10E1,P10 E1 Q1,Q23,562.312142004798,56.0894571884371,111.620569720946,233.5414214114,Control,Historical,625.160282976153,44.56011700894952,35.42805128901418,191.5893737932348,Control,Control,ARTR,2
1938,P10E1,P10 E1 Q2,Q24,120.700469465254,121.651010847361,5.16680297266321,147.271987780341,Control,Historical,625.160282976153,44.56011700894952,35.42805128901418,191.5893737932348,Control,Control,ARTR,1
1938,P10E1,P10 E1 Q3,Q25,833.420739432241,0,22.8194978471848,48.7676514162802,Control,Historical,625.160282976153,44.56011700894952,35.42805128901418,191.5893737932348,Control,Control,ARTR,6
1938,P10E1,P10 E1 Q4,Q26,984.207781002319,0.499999999999989,2.10533461526271,336.776434564918,Control,Historical,625.160282976153,44.56011700894952,35.42805128901418,191.5893737932348,Control,Control,ARTR,5
1938,P1E1,P1 E1 Q4,Q10,456.493232154625,90.698077366217,114.439674315002,96.9672926920704,Control,Historical,1305.9017891628234,208.689362347717,54.540072973359145,131.29344010280036,Control,Control,ARTR,1
1938,P1E1,P1 E1 Q3,Q9,13.6463159660188,397.757847330208,59.914797875895,126.575036213224,Control,Historical,1305.9017891628234,208.689362347717,54.540072973359145,131.29344010280036,Control,Control,ARTR,0
1938,P1E1,P1 E1 Q1,Q7,2051.9052801959,230.274517861082,10.1400502614778,237.032116047979,Control,Historical,1305.9017891628234,208.689362347717,54.540072973359145,131.29344010280036,Control,Control,ARTR,4
1938,P1E1,P1 E1 Q2,Q8,2701.56232833475,116.027006833361,33.6657694410618,64.599315457928,Control,Historical,1305.9017891628234,208.689362347717,54.540072973359145,131.29344010280036,Control,Control,ARTR,1
1938,P7E1,P7 E1 Q3,Q21,1668.18756765771,38.4403167544107,31.5543372050583,289.069381226269,Control,Historical,1336.2908183038483,54.02760412584822,32.93088965928205,205.95954722208774,Control,Control,ARTR,1
1938,P7E1,P7 E1 Q2,Q20,1464.30765668811,35.6403796391072,15.3389532820387,137.378998093605,Control,Historical,1336.2908183038483,54.02760412584822,32.93088965928205,205.95954722208774,Control,Control,ARTR,0
1938,P7E1,P7 E1 Q1,Q19,131.161358354383,0.499999999999989,38.646336697026904,233.29610355575,Control,Historical,1336.2908183038483,54.02760412584822,32.93088965928205,205.95954722208774,Control,Control,ARTR,0
1938,P7E1,P7 E1 Q4,Q22,2081.50669051519,141.529720109875,46.1839314530043,164.093706012727,Control,Historical,1336.2908183038483,54.02760412584822,32.93088965928205,205.95954722208774,Control,Control,ARTR,1
1939,E1,E1 Q6,Q6,359.268003939062,0,28.2133174619441,235.8450999405,Control,Historical,618.9622887352577,7.118899350459183,63.76263889745652,207.28483383738788,Control,Control,ARTR,1
1939,E1,E1 Q2,Q2,416.753255998561,0,47.0877045265652,125.127349945672,Control,Historical,618.9622887352577,7.118899350459183,63.76263889745652,207.28483383738788,Control,Control,ARTR,1
1939,E1,E1 Q1,Q1,1484.07503431552,42.7133961027551,83.594806487072,54.9781961573653,Control,Historical,618.9622887352577,7.118899350459183,63.76263889745652,207.28483383738788,Control,Control,ARTR,0
1939,E1,E1 Q3,Q3,926.518509817344,0,74.1306244229172,302.410798033082,Control,Historical,618.9622887352577,7.118899350459183,63.76263889745652,207.28483383738788,Control,Control,ARTR,0
1939,E1,E1 Q4,Q4,37.8447263489215,0,39.5225385139076,304.395561102621,Control,Historical,618.9622887352577,7.118899350459183,63.76263889745652,207.28483383738788,Control,Control,ARTR,0
1939,E1,E1 Q5,Q5,489.314201992138,0,110.026841972333,220.951997845087,Control,Historical,618.9622887352577,7.118899350459183,63.76263889745652,207.28483383738788,Control,Control,ARTR,0
1939,P1,P1 Q4,Q14,487.09044859877,0,47.3931211360044,421.593513661443,Control,Historical,140.84845595177796,40.864122792623434,68.30780755195336,350.93848682660575,Control,Control,ARTR,3
1939,P1,P1 Q3,Q13,0.5,2.29860547052573,13.3798615886259,489.270531301116,Control,Historical,140.84845595177796,40.864122792623434,68.30780755195336,350.93848682660575,Control,Control,ARTR,0
1939,P1,P1 Q2,Q12,1.95113498842501,0,6.46360677812817,324.868182160723,Control,Historical,140.84845595177796,40.864122792623434,68.30780755195336,350.93848682660575,Control,Control,ARTR,0
1939,P1,P1 Q1,Q11,73.8522402199168,161.157885699968,205.994640705055,168.021720183141,Control,Historical,140.84845595177796,40.864122792623434,68.30780755195336,350.93848682660575,Control,Control,ARTR,0
1939,P10E1,P10 E1 Q1,Q23,529.692764127419,80.1599598969627,167.647997788483,246.818323668172,Control,Historical,632.5139527030168,53.66830158944593,49.40829309356108,225.55573449279524,Control,Control,ARTR,0
1939,P10E1,P10 E1 Q3,Q25,795.500944365453,0,22.1277560402401,114.740570541825,Control,Historical,632.5139527030168,53.66830158944593,49.40829309356108,225.55573449279524,Control,Control,ARTR,2
1939,P10E1,P10 E1 Q2,Q24,79.8700811861253,134.013246460821,3.31185280454418,167.920334560913,Control,Historical,632.5139527030168,53.66830158944593,49.40829309356108,225.55573449279524,Control,Control,ARTR,0
1939,P10E1,P10 E1 Q4,Q26,1124.99202113307,0.5,4.54556574097703,372.743709200271,Control,Historical,632.5139527030168,53.66830158944593,49.40829309356108,225.55573449279524,Control,Control,ARTR,1
1939,P1E1,P1 E1 Q3,Q9,0,419.938830907684,78.182281477339,185.71135050899,Control,Historical,1147.6958442353855,218.01574567555912,61.61781849615258,167.30211516571313,Control,Control,ARTR,0
1939,P1E1,P1 E1 Q4,Q10,413.835168467862,88.4476791833615,108.14413214639,140.13099441619,Control,Historical,1147.6958442353855,218.01574567555912,61.61781849615258,167.30211516571313,Control,Control,ARTR,0
1939,P1E1,P1 E1 Q1,Q7,2377.32872423428,216.815302123167,18.014874149738,251.794221655566,Control,Historical,1147.6958442353855,218.01574567555912,61.61781849615258,167.30211516571313,Control,Control,ARTR,1
1939,P1E1,P1 E1 Q2,Q8,1799.6194842394,146.861170488024,42.1299862111433,91.5718940821066,Control,Historical,1147.6958442353855,218.01574567555912,61.61781849615258,167.30211516571313,Control,Control,ARTR,0
1939,P7E1,P7 E1 Q2,Q20,1665.70970165941,52.4884573832815,11.4614975875315,181.918151552763,Control,Historical,1423.5870898949115,77.2952162891618,31.5758266817978,201.54863629006974,Control,Control,ARTR,0
1939,P7E1,P7 E1 Q3,Q21,1676.09515970422,43.08448718015,29.8737221725558,232.888113316872,Control,Historical,1423.5870898949115,77.2952162891618,31.5758266817978,201.54863629006974,Control,Control,ARTR,0
1939,P7E1,P7 E1 Q4,Q22,2239.66590878714,212.806011640933,46.9786404164769,162.52326822774,Control,Historical,1423.5870898949115,77.2952162891618,31.5758266817978,201.54863629006974,Control,Control,ARTR,3
1939,P7E1,P7 E1 Q1,Q19,112.87758942887601,0.801908952282706,37.989446550627,228.865012062904,Control,Historical,1423.5870898949115,77.2952162891618,31.5758266817978,201.54863629006974,Control,Control,ARTR,0
1940,E1,E1 Q2,Q2,393.346567933198,0,30.8798566017307,102.44795991274,Control,Historical,681.7692546986012,6.894900481468968,71.79997129916181,187.36093894844262,Control,Control,ARTR,0
1940,E1,E1 Q6,Q6,429.895635999479,0,20.5864693883526,206.939017928123,Control,Historical,681.7692546986012,6.894900481468968,71.79997129916181,187.36093894844262,Control,Control,ARTR,1
1940,E1,E1 Q3,Q3,1080.8208167707,0,109.998335720489,276.590345682424,Control,Historical,681.7692546986012,6.894900481468968,71.79997129916181,187.36093894844262,Control,Control,ARTR,0
1940,E1,E1 Q4,Q4,38.5855449913736,0,35.9668298472046,278.976979067591,Control,Historical,681.7692546986012,6.894900481468968,71.79997129916181,187.36093894844262,Control,Control,ARTR,0
1940,E1,E1 Q1,Q1,1647.71725865782,41.3694028888138,106.494979895548,62.8633053438587,Control,Historical,681.7692546986012,6.894900481468968,71.79997129916181,187.36093894844262,Control,Control,ARTR,0
1940,E1,E1 Q5,Q5,500.249703839037,0,126.873356341646,196.348025755919,Control,Historical,681.7692546986012,6.894900481468968,71.79997129916181,187.36093894844262,Control,Control,ARTR,1
1940,P1,P1 Q1,Q11,78.06032942228,217.897833375857,121.472650817122,71.8237584780097,Control,Historical,137.7447194582357,54.84264147508635,40.922118758685414,263.96678347207643,Control,Control,ARTR,0
1940,P1,P1 Q3,Q13,0,1.47273252448842,14.5102227676225,411.860057036234,Control,Historical,137.7447194582357,54.84264147508635,40.922118758685414,263.96678347207643,Control,Control,ARTR,0
1940,P1,P1 Q2,Q12,88.2858439575358,0,8.93965612239907,314.139178769165,Control,Historical,137.7447194582357,54.84264147508635,40.922118758685414,263.96678347207643,Control,Control,ARTR,0
1940,P1,P1 Q4,Q14,384.632704453127,0,18.7659453275981,258.044139604897,Control,Historical,137.7447194582357,54.84264147508635,40.922118758685414,263.96678347207643,Control,Control,ARTR,2
1940,P10E1,P10 E1 Q1,Q23,709.383638130905,58.8808673342411,141.911617162221,311.407411293079,Control,Historical,655.7708499109211,50.30629309574253,42.97036530655909,251.27960302959025,Control,Control,ARTR,0
1940,P10E1,P10 E1 Q3,Q25,516.455404176169,0,21.1276623844099,88.8431110232609,Control,Historical,655.7708499109211,50.30629309574253,42.97036530655909,251.27960302959025,Control,Control,ARTR,26
1940,P10E1,P10 E1 Q2,Q24,92.7383966051705,142.094305048729,2.92636668065185,179.064064930345,Control,Historical,655.7708499109211,50.30629309574253,42.97036530655909,251.27960302959025,Control,Control,ARTR,1
1940,P10E1,P10 E1 Q4,Q26,1304.50596073144,0.25,5.91581499895361,425.803824871676,Control,Historical,655.7708499109211,50.30629309574253,42.97036530655909,251.27960302959025,Control,Control,ARTR,0
1940,P1E1,P1 E1 Q4,Q10,467.58771774161,81.0139118959656,79.231274806846,78.906883192126,Control,Historical,907.9340262710859,168.8415931886026,49.580982578605955,127.09253823976724,Control,Control,ARTR,0
1940,P1E1,P1 E1 Q3,Q9,11.3686738218036,396.944607254199,58.1092952579542,191.894134949947,Control,Historical,907.9340262710859,168.8415931886026,49.580982578605955,127.09253823976724,Control,Control,ARTR,0
1940,P1E1,P1 E1 Q2,Q8,1014.29272823775,111.920926992485,43.132030530702004,65.42774995468,Control,Historical,907.9340262710859,168.8415931886026,49.580982578605955,127.09253823976724,Control,Control,ARTR,0
1940,P1E1,P1 E1 Q1,Q7,2138.48698528318,85.4869266117607,17.8513297189216,172.141384862316,Control,Historical,907.9340262710859,168.8415931886026,49.580982578605955,127.09253823976724,Control,Control,ARTR,0
1940,P7E1,P7 E1 Q2,Q20,1770.61706803251,68.3555808286943,10.4697656758238,183.933103141036,Control,Historical,1518.740223426809,67.52218274204807,30.296327922037527,187.54414036583773,Control,Control,ARTR,14
1940,P7E1,P7 E1 Q3,Q21,1709.69644810679,26.8629512316704,40.5295789122152,198.845350882146,Control,Historical,1518.740223426809,67.52218274204807,30.296327922037527,187.54414036583773,Control,Control,ARTR,13
1940,P7E1,P7 E1 Q4,Q22,2420.60848156903,174.048001178381,51.7462928017931,137.604214765406,Control,Historical,1518.740223426809,67.52218274204807,30.296327922037527,187.54414036583773,Control,Control,ARTR,2
1940,P7E1,P7 E1 Q1,Q19,174.038895998906,0.822197729446606,18.439674298318,229.793892674763,Control,Historical,1518.740223426809,67.52218274204807,30.296327922037527,187.54414036583773,Control,Control,ARTR,5
1941,E1,E1 Q2,Q2,341.930302256491,0,36.8023496337949,71.4344212403375,Control,Historical,706.7860581353208,6.32983774989035,64.6762854884889,114.06058388281055,Control,Control,ARTR,1
1941,E1,E1 Q3,Q3,1309.74037845295,0,104.316776508367,162.597854104293,Control,Historical,706.7860581353208,6.32983774989035,64.6762854884889,114.06058388281055,Control,Control,ARTR,6
1941,E1,E1 Q4,Q4,27.8903165766301,0,80.1175364804717,154.459728327721,Control,Historical,706.7860581353208,6.32983774989035,64.6762854884889,114.06058388281055,Control,Control,ARTR,1
1941,E1,E1 Q6,Q6,209.142880434066,0,19.9951103292798,135.172918691275,Control,Historical,706.7860581353208,6.32983774989035,64.6762854884889,114.06058388281055,Control,Control,ARTR,1
1941,E1,E1 Q5,Q5,554.897054392228,0,90.0929663336722,107.690566325991,Control,Historical,706.7860581353208,6.32983774989035,64.6762854884889,114.06058388281055,Control,Control,ARTR,4
1941,E1,E1 Q1,Q1,1797.11541669956,37.9790264993421,56.7329736453478,53.0080146072458,Control,Historical,706.7860581353208,6.32983774989035,64.6762854884889,114.06058388281055,Control,Control,ARTR,4
1941,P1,P1 Q3,Q13,0.25,2.37005904519865,25.9665340849152,363.318925943331,Control,Historical,100.1139806386513,88.70231000793521,61.992482844003206,191.22089332474073,Control,Control,ARTR,1
1941,P1,P1 Q4,Q14,244.486970596222,0,27.4597857824074,188.44614002946,Control,Historical,100.1139806386513,88.70231000793521,61.992482844003206,191.22089332474073,Control,Control,ARTR,6
1941,P1,P1 Q1,Q11,55.6049713197319,263.736870978607,132.551128664687,21.8976140014312,Control,Historical,100.1139806386513,88.70231000793521,61.992482844003206,191.22089332474073,Control,Control,ARTR,1
1941,P10E1,P10 E1 Q1,Q23,804.475657062944,78.0457075823726,100.497460198039,191.867495828258,Control,Historical,822.352291560777,51.878680989410896,35.38328899857602,193.36975784344574,Control,Control,ARTR,31
1941,P10E1,P10 E1 Q3,Q25,711.514505575478,0,16.4864666868155,105.736104318593,Control,Historical,822.352291560777,51.878680989410896,35.38328899857602,193.36975784344574,Control,Control,ARTR,16
1941,P10E1,P10 E1 Q2,Q24,183.135600149436,129.469016375271,6.40357932991938,129.089608649475,Control,Historical,822.352291560777,51.878680989410896,35.38328899857602,193.36975784344574,Control,Control,ARTR,4
1941,P10E1,P10 E1 Q4,Q26,1590.28340345525,0,18.1456497795302,346.785822577457,Control,Historical,822.352291560777,51.878680989410896,35.38328899857602,193.36975784344574,Control,Control,ARTR,45
1941,P1E1,P1 E1 Q3,Q9,7.64035071500856,319.476016636877,70.826067304351,103.570852631996,Control,Historical,895.6287437053167,128.4467412685989,46.764412551907824,88.154309306024,Control,Control,ARTR,72
1941,P1E1,P1 E1 Q4,Q10,581.013966523218,61.8942362530796,71.4531357357332,55.8530783568737,Control,Historical,895.6287437053167,128.4467412685989,46.764412551907824,88.154309306024,Control,Control,ARTR,9
1941,P1E1,P1 E1 Q2,Q8,1141.76102920998,92.7137043825488,32.7199155242626,69.7179996217843,Control,Historical,895.6287437053167,128.4467412685989,46.764412551907824,88.154309306024,Control,Control,ARTR,59
1941,P1E1,P1 E1 Q1,Q7,1852.0996283730601,39.7030078018903,12.0585316432845,123.475306613442,Control,Historical,895.6287437053167,128.4467412685989,46.764412551907824,88.154309306024,Control,Control,ARTR,4
1941,P7E1,P7 E1 Q3,Q21,1871.55776776766,35.523024558474,54.1969095800064,108.529740570978,Control,Historical,1745.1594340687195,71.94959991550559,46.66773537070815,141.89515260316801,Control,Control,ARTR,4
1941,P7E1,P7 E1 Q4,Q22,2471.24510605017,191.421541236629,74.431465938798,126.653832547728,Control,Historical,1745.1594340687195,71.94959991550559,46.66773537070815,141.89515260316801,Control,Control,ARTR,2
1941,P7E1,P7 E1 Q2,Q20,2343.07576767039,56.6138763690044,25.5726985141531,170.685689476197,Control,Historical,1745.1594340687195,71.94959991550559,46.66773537070815,141.89515260316801,Control,Control,ARTR,10
1941,P7E1,P7 E1 Q1,Q19,294.759094786658,4.23995749791494,32.4698674498751,161.711347817769,Control,Historical,1745.1594340687195,71.94959991550559,46.66773537070815,141.89515260316801,Control,Control,ARTR,3
1945,E1,E1 Q2,Q2,722.570210876693,0,116.998683562287,24.0716929792538,Control,Historical,1022.8817901895868,18.975633177637498,171.950241373584,75.05012687476051,Control,Control,ARTR,1
1945,E1,E1 Q6,Q6,688.210590971492,0,116.675668698691,145.131214345072,Control,Historical,1022.8817901895868,18.975633177637498,171.950241373584,75.05012687476051,Control,Control,ARTR,1
1945,E1,E1 Q3,Q3,1500.08791987992,0,300.857350811781,167.259648862578,Control,Historical,1022.8817901895868,18.975633177637498,171.950241373584,75.05012687476051,Control,Control,ARTR,0
1945,E1,E1 Q1,Q1,1980.08935625628,113.853799065825,90.443364425064,35.2449527258314,Control,Historical,1022.8817901895868,18.975633177637498,171.950241373584,75.05012687476051,Control,Control,ARTR,1
1945,E1,E1 Q5,Q5,1222.62214464361,0,157.477486747581,36.5176969471662,Control,Historical,1022.8817901895868,18.975633177637498,171.950241373584,75.05012687476051,Control,Control,ARTR,0
1945,E1,E1 Q4,Q4,23.7105185095254,0,249.2488939961,42.0755553886617,Control,Historical,1022.8817901895868,18.975633177637498,171.950241373584,75.05012687476051,Control,Control,ARTR,0
1945,P1,P1 Q4,Q14,455.412111107936,0,114.940627288675,252.949687534067,Control,Historical,176.09167887463894,97.62880350344119,183.1351236079107,230.73456000147954,Control,Control,ARTR,0
1945,P1,P1 Q2,Q12,75.2362937652638,0,175.801609433729,264.126305958227,Control,Historical,176.09167887463894,97.62880350344119,183.1351236079107,230.73456000147954,Control,Control,ARTR,2
1945,P1,P1 Q3,Q13,0.75,3.00311902696677,92.7255091030439,392.031979283971,Control,Historical,176.09167887463894,97.62880350344119,183.1351236079107,230.73456000147954,Control,Control,ARTR,2
1945,P1,P1 Q1,Q11,172.968310625356,387.512094986798,349.072748606195,13.8302672296531,Control,Historical,176.09167887463894,97.62880350344119,183.1351236079107,230.73456000147954,Control,Control,ARTR,0
1945,P10E1,P10 E1 Q1,Q23,1404.04609135001,99.7989291433554,254.964251787487,94.4629266848212,Control,Historical,1271.312751186831,68.21363408575378,114.45640678219485,69.40644883487018,Control,Control,ARTR,2
1945,P10E1,P10 E1 Q2,Q24,383.414070197365,171.324031325469,18.2679450906969,55.5566760451909,Control,Historical,1271.312751186831,68.21363408575378,114.45640678219485,69.40644883487018,Control,Control,ARTR,0
1945,P10E1,P10 E1 Q3,Q25,856.269532492869,0,86.6985407361574,64.7278026818463,Control,Historical,1271.312751186831,68.21363408575378,114.45640678219485,69.40644883487018,Control,Control,ARTR,3
1945,P10E1,P10 E1 Q4,Q26,2441.52131070708,1.73157587419072,97.8948895144381,62.8783899276223,Control,Historical,1271.312751186831,68.21363408575378,114.45640678219485,69.40644883487018,Control,Control,ARTR,0
1945,P1E1,P1 E1 Q3,Q9,0.5,485.270292364056,134.769179504136,177.337314421816,Control,Historical,1791.07180484129,227.457566138742,108.3206160433097,93.96806691974263,Control,Control,ARTR,0
1945,P1E1,P1 E1 Q4,Q10,1482.27523685014,194.903971881468,181.201029615519,37.5971424780139,Control,Historical,1791.07180484129,227.457566138742,108.3206160433097,93.96806691974263,Control,Control,ARTR,0
1945,P1E1,P1 E1 Q1,Q7,3890.00045411937,64.801751694748,83.2388594631584,71.9516673474091,Control,Historical,1791.07180484129,227.457566138742,108.3206160433097,93.96806691974263,Control,Control,ARTR,0
