quad,year,trackID,age,distEdgeMin,allEdge,QuadName,Grazing,Group,area.t0,logarea.t0,logarea.t1,species,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,Treatment,Period,inARTR,Treatment2,Treatment3
Q13,1949,743,20,8.32849176166361,0,P1 Q3,G,P1,3.05708619980607,1.117462240027043,1.2585414512926334,PSSP,0,0,0,0.5164211884958338,5.5251326361959e-5,0,Control,Historical,0,Control,Control
Q13,1949,748,20,0.369049563058027,0,P1 Q3,G,P1,16.0238248173978,2.77407666578989,2.9124319926451445,PSSP,0,0,0,0.025583037217876144,2.1478752995069328e-4,0.31855,Control,Historical,0,Control,Control
Q13,1949,753,20,1.19554215416429e-8,0,P1 Q3,G,P1,5.19773102711166,1.648222189422907,2.1504122795571052,PSSP,0,0,0.0025452379236602226,0.18713167760074212,0.033410220969313696,0.00999,Control,Historical,0,Control,Control
Q13,1949,763,20,26.5595503701458,0,P1 Q3,G,P1,16.0651373639033,2.7766515430387857,2.9801919075596186,PSSP,0,0,0.011521841500455697,0.003840397068933932,2.607827018787093,0.37772,Control,Historical,0,Control,Control
Q13,1949,770,20,16.5874683115359,0,P1 Q3,G,P1,57.4765601807465,4.051377215661356,3.853983911696723,PSSP,0.01022718565041607,0,0.349887045926847,0.004416333314040946,0.017679663807401488,0,Control,Historical,0,Control,Control
Q13,1949,810,20,7.66666361498645,0,P1 Q3,G,P1,11.5985766308779,2.4508823863488747,2.735609818962292,PSSP,0.004784598520313642,0,2.700869341938588e-4,0.07558645068804308,0.6699732855223842,4.1e-4,Control,Historical,0,Control,Control
Q13,1949,852,20,1.8101425233171,0,P1 Q3,G,P1,9.84369838098466,2.2868314921756787,3.0820789345892483,PSSP,0,0.07434166330701884,0.7818333105799486,0.030347085567988007,0.19346638744617847,0.048920000000000005,Control,Historical,0,Control,Control
Q13,1949,863,20,14.0276323808939,0,P1 Q3,G,P1,5.61868932899211,1.7260984212248094,2.3387585980937455,PSSP,0,0.013662787835144815,0.03247086470602987,0.11907322886067932,1.2712647437780937,0.00479,Control,Historical,0,Control,Control
Q13,1949,868,20,25.6792925557074,0,P1 Q3,G,P1,2.33539478232286,0.8481809484884709,2.1865596275646006,PSSP,0,1.4565797940020149,0.06262659762791514,0.08883243658318042,7.0515955130142975,0.04667,Control,Historical,0,Control,Control
Q13,1949,890,20,0.85013003211975,0,P1 Q3,G,P1,41.6276562761048,3.728764760705509,3.554451883357575,PSSP,0,0,0.6810682234445866,0.010754615943359566,0.2998383012223127,0.00143,Control,Historical,0,Control,Control
Q13,1949,892,20,1.74525818251457,0,P1 Q3,G,P1,32.7398776471745,3.4885938348307675,3.789273598614341,PSSP,0,0.032439552358494016,0.004279933033063265,0.012687005506447885,0.4767411643016617,4.1e-4,Control,Historical,0,Control,Control
Q13,1949,925,8,5.57948786383053,0,P1 Q3,G,P1,3.60751947870009,1.2830204111523762,1.238576441466012,PSSP,0.1021008882911969,0,1.3090412276498475e-4,0.30086851867819403,0.039771847063048996,0,Control,Historical,0,Control,Control
Q13,1949,954,4,16.5128120784204,0,P1 Q3,G,P1,0.49999999999998,-0.6931471805599853,1.0190678748894213,PSSP,0,0.0409112979276969,3.616092172505851e-4,0.21735421850576075,0.19210658670961972,3e-5,Control,Historical,0,Control,Control
Q13,1956,979,1,10.3964339273232,0,P1 Q3,G,P1,0.336559496829674,-1.0889803347399896,0.16842692438129686,PSSP,1.6495228660706338,0,0,0.4211611694286743,0.26350987212885085,0.04667,Control,Historical,0,Control,Control
Q13,1956,982,1,13.1676691221452,0,P1 Q3,G,P1,0.301753422214527,-1.1981450778441942,0.2505217463521447,PSSP,1.8910626972075641,0,0,0.4057609954960856,0.31981533829552833,0.37772,Control,Historical,0,Control,Control
Q13,1956,984,1,32.2848074006839,0,P1 Q3,G,P1,0.422708673263899,-0.8610720528976397,-0.6931471805599893,PSSP,14.162457487357667,0.12833855736992827,0,0.13858626930281107,0.33174209064003185,0.0049299999999999995,Control,Historical,0,Control,Control
Q13,1956,986,1,41.3488277290702,0,P1 Q3,G,P1,0.34993411028748,-1.050010398542609,0.019317732735007396,PSSP,0.4215138996684478,0.0012680965164266207,0,0.46101275110121454,0.7845245766776127,0.15628,Control,Historical,0,Control,Control
Q13,1956,987,1,32.8011472373456,0,P1 Q3,G,P1,1.01049273938172,0.010438072661771693,0.7670870573213308,PSSP,0.43493305623736833,0,0,0.37475952349840513,0.3358860751119211,1.2e-4,Control,Historical,0,Control,Control
Q13,1956,989,1,30.6847003725705,0,P1 Q3,G,P1,0.208946376677398,-1.5656776308588167,-0.587049926672733,PSSP,0.20497393845591508,0,0,0.50121258281261,0.33104989970396703,0.00507,Control,Historical,0,Control,Control
Q13,1956,990,1,27.598856606508,0,P1 Q3,G,P1,0.185252441625679,-1.6860358347271898,0.2479394620777617,PSSP,0.22462212531204057,0,0,0.32298086819567745,0.08271119898932947,0.13625,Control,Historical,0,Control,Control
Q13,1956,992,1,38.2935363162736,0,P1 Q3,G,P1,0.308432690165611,-1.1762516436705013,-0.10688717207360611,PSSP,0,0.0042349283459124035,0,0.9783585706733585,0.4234234371979276,0.22022999999999995,Control,Historical,0,Control,Control
Q13,1956,993,1,36.1689933598168,0,P1 Q3,G,P1,0.318155987090486,-1.1452134910284568,0.726186887848198,PSSP,0,0,0,0.4931092343493108,0.1964524076917574,0.07606,Control,Historical,0,Control,Control
Q13,1956,994,1,28.7849120918894,0,P1 Q3,G,P1,4.88843282301105,1.5868717660283282,0.6963891988553861,PSSP,0,0.001980187422774622,0,0.5059603261271551,2.0745999054905977,0.53925,Control,Historical,0,Control,Control
Q13,1956,998,1,22.4274847422897,0,P1 Q3,G,P1,0.252954418089332,-1.3745459721412123,-0.6807830782645421,PSSP,0.4350919956070148,0,0,1.0594013646993983,0.019218814737301308,0.00958,Control,Historical,0,Control,Control
Q13,1956,999,1,20.0611261371339,0,P1 Q3,G,P1,0.325749369584904,-1.1216269982517981,0.8097796868596694,PSSP,0.6032424475266437,0,6.14957736826074e-6,0.9432522156243824,0.018677735601721108,0.00961,Control,Historical,0,Control,Control
Q13,1956,1001,1,6.66132144273193,0,P1 Q3,G,P1,1.38162222676978,0.3232583354234304,0.20569227914511934,PSSP,0.3938433712291034,0,0.005356993863658921,0.1849443466666106,0.005449657032095933,2.8000000000000003e-4,Control,Historical,0,Control,Control
Q13,1956,1003,1,13.6911237787572,0,P1 Q3,G,P1,0.294952130495799,-1.2209422053152041,-0.2185145368939497,PSSP,0.26203079937546436,0,0.01634058193574914,0.5268138425914846,0.060939040834548444,0.00639,Control,Historical,0,Control,Control
Q13,1956,1004,1,11.1937198911018,0,P1 Q3,G,P1,0.293711730901389,-1.2251564997931612,0.17282066373413785,PSSP,0.03861062116049117,0,0.09670853808442718,0.7653082104772465,0.10946073582423228,0.051770000000000004,Control,Historical,0,Control,Control
Q13,1956,1006,1,24.5958636455455,0,P1 Q3,G,P1,0.328781453718178,-1.1123620233576004,-1.229081127907677,PSSP,0,0.9581475547119578,1.374848727587301e-5,0.22869436286108644,14.7521541789025,1.37666,Control,Historical,0,Control,Control
Q13,1956,1007,1,34.0133667975027,0,P1 Q3,G,P1,3.10973389546617,1.1345371583715336,0.9176661117132916,PSSP,0,0.2667537309763508,0,0.5861057140300885,6.411735073771168,0.25108,Control,Historical,0,Control,Control
Q13,1956,1008,1,20.1334066217327,0,P1 Q3,G,P1,0.35760788463481,-1.0283181871707867,-0.2876820724517756,PSSP,0,2.693760649934023,6.553445601499468e-4,0.35682647059983036,3.648731795482138,0.47237999999999997,Control,Historical,0,Control,Control
Q13,1956,1010,1,31.3276902392784,0,P1 Q3,G,P1,0.313958607371181,-1.158494125422045,0.3761464821743207,PSSP,0,3.938440409164639,0.016790538066232288,0.812019060953645,3.4724150073631495,0.25983,Control,Historical,0,Control,Control
Q13,1956,1012,1,25.3646449191624,0,P1 Q3,G,P1,0.286775008685855,-1.2490573125267581,1.8142873062402638,PSSP,0,0.3814867209234358,0.14189118614276824,0.5762047707895008,28.819882079921424,1.2862699999999998,Control,Historical,0,Control,Control
Q13,1956,1015,1,22.1764886488182,0,P1 Q3,G,P1,0.27876958570304,-1.2773696960643075,-1.7505553340781113,PSSP,0,0.03080970921966584,5.110898742024683e-4,0.9495008611130326,1.0806786187684547,0.5223,Control,Historical,0,Control,Control
Q13,1956,1016,1,14.8565870576027,0,P1 Q3,G,P1,1.1626877399418,0.1507343421643113,1.5129871519626532,PSSP,0,0.002624325523332113,1.5227536283939392e-4,0.6082066629228787,0.4016074717734627,0.28913,Control,Historical,0,Control,Control
Q13,1956,1017,1,13.9062386312978,0,P1 Q3,G,P1,0.210643965642958,-1.5575859373336358,-0.6931471805599733,PSSP,0,0.004038314190131615,0.001706479814918982,0.6709346564163282,1.0362341125348007,0.40881999999999996,Control,Historical,0,Control,Control
Q13,1956,1018,1,17.619859742578,0,P1 Q3,G,P1,0.469781156555214,-0.755488317065321,0.7030838085395067,PSSP,0,0.035945006421060036,0.04007749976867118,0.5886434371257806,7.986089338885304,0.61336,Control,Historical,0,Control,Control
Q13,1956,1023,1,16.4221839516962,0,P1 Q3,G,P1,0.382028033229601,-0.96226128765033625,-0.2876820724517902,PSSP,0,0.27417587650338593,0,0.08723020886253502,0.1555617760772357,0.008620000000000001,Control,Historical,0,Control,Control
Q13,1956,1025,1,7.40477222434308,0,P1 Q3,G,P1,0.580004576402078,-0.5447192851243903,-0.8235063015279427,PSSP,0,0.009221311225208114,0.0018832241520237002,1.5519619573033225,6.847213220721919,0.5002,Control,Historical,0,Control,Control
Q13,1956,1027,1,7.67461753529489,0,P1 Q3,G,P1,1.50779522233488,0.4106484661572569,1.1943398163036751,PSSP,0,0.003931488379204887,0.005901089531397081,0.9603942928229713,21.465389418483106,1.22194,Control,Historical,0,Control,Control
Q13,1956,1029,1,16.2602253484532,0,P1 Q3,G,P1,0.322466584393069,-1.131755762399698,1.648364691138909,PSSP,0,0.6346034420771676,0.062298978676072564,0.488955223730186,45.67281919368911,0.6007799999999999,Control,Historical,0,Control,Control
Q13,1956,1036,1,11.1288331577211,0,P1 Q3,G,P1,0.441752745047327,-0.8170049537726015,0.652549398030954,PSSP,0,3.740112267276333e-4,0,0.4847912363602509,0.29149893339652916,0.7843800000000001,Control,Historical,0,Control,Control
Q13,1956,1037,1,16.8403972172912,0,P1 Q3,G,P1,0.284291575024583,-1.2577548948670498,-1.3862943611198906,PSSP,0,0.04928991378685599,6.09836560900572e-6,0.3734392990001224,1.0255916974444241,0.40267000000000003,Control,Historical,0,Control,Control
Q13,1956,1038,1,13.8814815868689,0,P1 Q3,G,P1,0.50487745240674,-0.6834395476570473,0,PSSP,0,0.29478378496016416,0.0021951751350477236,0.7592588344563067,15.187376350727172,1.5370700000000002,Control,Historical,0,Control,Control
Q13,1956,1040,1,19.389587073007,0,P1 Q3,G,P1,0.341292042300943,-1.0750167391896888,0.9362405194635159,PSSP,1.9979061216273737,0,0,0.5428596666649566,0.039009041977032095,0.13649,Control,Historical,0,Control,Control
Q13,1956,1043,1,16.4313112911578,0,P1 Q3,G,P1,0.307144963412631,-1.1804354493167357,0.4204226576810498,PSSP,0,0,0.001384054886418837,0.6883737557145445,1.287056999289057,0.7641899999999999,Control,Historical,0,Control,Control
Q13,1956,1044,1,17.4632488143916,0,P1 Q3,G,P1,0.281199127942139,-1.268692220251933,-1.5321269366245625,PSSP,0,0.011585607601737012,0.001681252451376982,1.2617404451197038,2.018142074146215,0.25086,Control,Historical,0,Control,Control
Q13,1956,1051,1,21.186312082773,0,P1 Q3,G,P1,0.249999999999993,-1.3862943611199186,-1.3862943611198906,PSSP,1.12294659743665,0,0,0.6574171253433941,0.04046150164716323,0.04684,Control,Historical,0,Control,Control
Q13,1956,1052,1,24.4838847420941,0,P1 Q3,G,P1,0.249999999999993,-1.3862943611199186,-0.37509777232823355,PSSP,0.4766418109528036,0,0,0.6079417854095988,0.022991829842398014,0.01541,Control,Historical,0,Control,Control
Q13,1956,1055,1,6.608026912946,0,P1 Q3,G,P1,0.250000000000002,-1.3862943611198826,0.3216137045277161,PSSP,17.69836185190222,0,0,0.3094351982259596,0.025338141999787577,3e-5,Control,Historical,0,Control,Control
Q13,1956,1056,1,11.1794964484535,0,P1 Q3,G,P1,0.249999999999993,-1.3862943611199186,-1.3862943611199186,PSSP,12.76545799710117,0,0,0.1574116376992541,0.13023076710813092,0,Control,Historical,0,Control,Control
Q13,1956,1058,1,31.5987347487204,0,P1 Q3,G,P1,0.249999999999993,-1.3862943611199186,-0.7522400970695626,PSSP,0.24530254867285273,0,0,0.7454473748843427,0.4648609716811219,0.0016300000000000002,Control,Historical,0,Control,Control
Q13,1956,1070,1,30.5323941227272,0,P1 Q3,G,P1,0.249999999999993,-1.3862943611199186,-1.3862943611199186,PSSP,2.953711571616692,0.5488197225842778,0,0.311069712852845,0.10639132243082884,0.01571,Control,Historical,0,Control,Control
Q13,1956,1074,1,13.2241987941077,0,P1 Q3,G,P1,0.249999999999986,-1.3862943611199465,-0.6931471805600012,PSSP,18.137203604624755,0,0,0.19959705026822921,0.1539437498138088,0.04667,Control,Historical,0,Control,Control
Q13,1956,1089,1,12.1340151993424,0,P1 Q3,G,P1,0.25,-1.3862943611198906,-0.6931471805599673,PSSP,0,0.08463375660591324,0.004308752451376982,0.6755959379215131,0.6524299802755494,0.39261,Control,Historical,0,Control,Control
Q13,1956,1090,1,16.4939198909029,0,P1 Q3,G,P1,0.25,-1.3862943611198906,-1.432322895040736,PSSP,0.0943546385766791,3.7380440500499565,0.013287901567899121,0.36814503692985806,1.071173013935308,0.07158,Control,Historical,0,Control,Control
Q13,1956,1097,1,28.8961652149533,0,P1 Q3,G,P1,0.25,-1.3862943611198906,-1.3862943611199186,PSSP,0,0.2505512908627228,0.12517661710629086,0.9723107276489482,14.353085878771953,0.20297,Control,Historical,0,Control,Control
Q13,1956,1108,1,10.3559636351865,0,P1 Q3,G,P1,0.249999999999993,-1.3862943611199186,-1.3862943611199186,PSSP,0,0.08191857110965055,0.004228139228484411,1.6777082366934248,10.220935937773234,0.19015,Control,Historical,0,Control,Control
Q13,1956,1112,1,29.3710261528956,0,P1 Q3,G,P1,0.25,-1.3862943611198906,-0.6931471805599453,PSSP,0,0.27808158966743246,0.0018670173790133315,0.05951580221884715,0.7930634515489926,0.17861999999999997,Control,Historical,0,Control,Control
Q13,1956,1123,1,18.8633503618595,0,P1 Q3,G,P1,0.25,-1.3862943611198906,-1.3862943611198906,PSSP,0,6.23061248786978e-5,5.437866496295856e-4,0.5455569892218081,2.096918245912733,1.1600400000000002,Control,Historical,0,Control,Control
Q13,1956,1130,1,10.5495925416168,0,P1 Q3,G,P1,0.25,-1.3862943611198906,-1.3862943611198906,PSSP,0,0,8.139865008618533e-5,0.37353387576272606,0.21577063966127424,0.01291,Control,Historical,0,Control,Control
Q14,1930,895,1,20.0264784870092,0,P1 Q4,G,P1,11.2306063525644,2.4186427612877774,2.8543580172643126,PSSP,0.045924479388789345,0,0,1.209729258545492,0.19898675447633626,1.1e-4,Control,Historical,0,Control,Control
Q14,1930,896,1,16.3357448975943,0,P1 Q4,G,P1,41.3752314591247,3.7226824278598203,4.091537868647665,PSSP,0.33229360562087834,0,0.25804085534176946,0.6509103673258863,0.942148504365727,0.51369,Control,Historical,0,Control,Control
Q14,1930,897,1,13.8016081660175,0,P1 Q4,G,P1,13.1152183112564,2.573773259101485,2.9331593454354974,PSSP,0,0,0,2.6717185748213015,0.08384726249725868,1.1e-4,Control,Historical,0,Control,Control
Q14,1930,899,1,17.0154745634356,0,P1 Q4,G,P1,1.64799057935669,0.4995567150611658,-0.5182688037561223,PSSP,0,0,0,5.875787601754597,0.3614132658253178,0.00479,Control,Historical,0,Control,Control
Q14,1930,910,1,23.8249456748734,0,P1 Q4,G,P1,5.73918430834581,1.7473170936734177,2.111976115673808,PSSP,0,0,0,7.429743768975054,0.18189990447611978,1.1e-4,Control,Historical,0,Control,Control
Q14,1930,911,1,23.8265167831285,0,P1 Q4,G,P1,3.83573414259595,1.344360848726818,-0.4198882145330747,PSSP,0,0,0,9.941499196745482,0.4434480320745159,4.1e-4,Control,Historical,0,Control,Control
Q14,1930,912,1,26.1062488078843,0,P1 Q4,G,P1,3.43972081477169,1.2353903095951762,-1.4024498826246214,PSSP,0,0,0,10.237766278057338,2.5416341290577664,0.00479,Control,Historical,0,Control,Control
Q14,1930,913,1,28.8073675750523,0,P1 Q4,G,P1,24.7152182441903,3.2074191771545006,4.045049314765233,PSSP,0,0,0,2.0551819980675363,4.87746388827043,0.00479,Control,Historical,0,Control,Control
Q14,1930,917,1,35.9274831697404,0,P1 Q4,G,P1,6.28525407932569,1.8382062675298931,2.5004663564145653,PSSP,0.019629137222866123,0,2.2293757268756651e-4,3.7420210665337885,1.432516873542107,0.00482,Control,Historical,0,Control,Control
Q14,1930,920,1,36.9241167652306,0,P1 Q4,G,P1,3.31559775289048,1.19863792499658,1.8446989584201758,PSSP,0.004171414689130984,0,0,3.2045533679727725,0.13951660784173286,0.00663,Control,Historical,0,Control,Control
Q14,1930,925,1,17.7999714372568,0,P1 Q4,G,P1,0.70910836498138,-0.3437469221243915,-1.6373723895645027,PSSP,0,0,0,4.5151329769063695,0.28200024121074707,0.02009,Control,Historical,0,Control,Control
Q14,1930,927,1,9.1485433330756,0,P1 Q4,G,P1,9.5736568445798,2.2590152478984447,0.4019189863798923,PSSP,0,0,0,5.2736418104237766,0.030861939314378098,0.0024700000000000004,Control,Historical,0,Control,Control
Q14,1930,930,1,12.9744925229276,0,P1 Q4,G,P1,22.1040877724833,3.0957625585000983,3.342301140551782,PSSP,0,0,0,2.6112190032785163,0.038796418246740065,0.05473000000000001,Control,Historical,0,Control,Control
Q14,1930,933,1,3.42168863647294,0,P1 Q4,G,P1,25.9394582316532,3.2557652932289143,3.6352416315476423,PSSP,0.3327641612385977,0,0,0.781778565679093,0.35730385016183724,6.3e-4,Control,Historical,0,Control,Control
Q14,1930,934,1,24.7162949109303,0,P1 Q4,G,P1,9.608130869941,2.2626097056196603,2.85639265025358,PSSP,0.05112571807818834,0,0,1.9613335959591935,0.029930297046228592,0.0153,Control,Historical,0,Control,Control
Q14,1930,935,1,15.4686003684799,0,P1 Q4,G,P1,9.1580871921735,2.214637335064608,1.8439074326262934,PSSP,0,0,0,1.0904790857853022,0.01972731765724179,0.00143,Control,Historical,0,Control,Control
Q14,1930,936,1,3.01135501019499,0,P1 Q4,G,P1,3.34166760009536,1.2064699638547665,1.715350912360193,PSSP,0,0,0,0.01712819182306311,3.101736901573722,0,Control,Historical,0,Control,Control
Q14,1930,940,1,5.88753160824858,0,P1 Q4,G,P1,9.41579599754486,2.2423887042118964,2.684937499949374,PSSP,0.08399935973317722,0,0.5306895965845303,0.6273527770219177,0.40010550844280757,0.051460000000000006,Control,Historical,0,Control,Control
Q14,1930,941,1,28.1615066309897,0,P1 Q4,G,P1,7.12503973110504,1.963615302434611,1.6717753514619562,PSSP,0.9524829473552908,0,0.2797906688812367,1.5244802961554367,0.10181275457104177,0,Control,Historical,0,Control,Control
Q14,1930,952,1,32.8700035127742,0,P1 Q4,G,P1,18.2842522777334,2.906040158106393,2.79674201057129,PSSP,0.3739995911933653,0,0.0035306128152017987,1.9886677884910846,1.2758078913166329,7.4e-4,Control,Historical,0,Control,Control
Q14,1930,954,1,8.81049098190244,0,P1 Q4,G,P1,3.80942862909996,1.3374792117770713,0.9643948819994507,PSSP,0,0,0,1.4163769212153139,1.94068750559102e-4,0.01541,Control,Historical,0,Control,Control
Q14,1930,955,1,8.76162771022566,0,P1 Q4,G,P1,3.78171976437697,1.330178870287593,1.3632386516497794,PSSP,0,0,0,1.510507561830385,3.0800523743563927e-4,0.13605,Control,Historical,0,Control,Control
Q14,1930,959,1,2.70543550835268,0,P1 Q4,G,P1,6.48471340215925,1.8694476228302601,2.102117772902275,PSSP,0.09989752262485117,0,0,1.021891954334728,0.002093869945920042,0.0153,Control,Historical,0,Control,Control
Q14,1930,960,1,1.38747533541654,0,P1 Q4,G,P1,6.47898285999159,1.868563531993043,0.9223372853285967,PSSP,0.7285578247254398,0,0,1.1103965497249917,0.0058311781145765915,0.37772,Control,Historical,0,Control,Control
Q14,1930,961,1,13.4211058029604,0,P1 Q4,G,P1,8.33155877123693,2.1200505660719946,2.213124457959865,PSSP,1.1660629130628806,0,0.04122231623648174,3.969233165782367,0.5151520433468529,0.03101,Control,Historical,0,Control,Control
Q14,1930,963,1,27.5126574248494,0,P1 Q4,G,P1,24.7350146476316,3.208219836861894,3.611911007053248,PSSP,3.1509243165523317,0,0.029947476386476848,1.4349351586625596,0.3071332157650688,0,Control,Historical,0,Control,Control
Q14,1931,895,2,19.467422234237,0,P1 Q4,G,P1,17.3632866985268,2.8543580172643126,1.846637415477133,PSSP,0.09326450213303564,0,0,1.9263591655650534,0.621246421881847,0.04667,Control,Historical,0,Control,Control
Q14,1931,896,2,14.6958284821964,0,P1 Q4,G,P1,59.8318344904554,4.091537868647665,3.761699362584854,PSSP,0.37368623271170814,0,0.09617249677217418,0.6573446729845568,1.0898729179474032,0.04667,Control,Historical,0,Control,Control
Q14,1931,897,2,15.758215207533,0,P1 Q4,G,P1,18.7868911136879,2.9331593454354974,2.219108856968754,PSSP,0,0,0,2.361490152255015,0.09626114839900035,1.1e-4,Control,Historical,0,Control,Control
Q14,1931,910,2,20.631061301513,0,P1 Q4,G,P1,8.26455687895199,2.111976115673808,1.971580446109862,PSSP,0,0,0,6.440560077920043,0.0447774530860888,0,Control,Historical,0,Control,Control
Q14,1931,913,2,25.0575659997373,0,P1 Q4,G,P1,57.1140025283232,4.045049314765233,3.616361848487676,PSSP,0,0,0,0.7349213130192107,0.7723691896166935,0.00143,Control,Historical,0,Control,Control
Q14,1931,917,2,34.4144769261905,0,P1 Q4,G,P1,12.1881766698884,2.5004663564145653,1.575696189370899,PSSP,0.04401078352674249,0,0,4.112063959723041,0.7452368927194603,0.00143,Control,Historical,0,Control,Control
Q14,1931,920,2,36.5360769276246,0,P1 Q4,G,P1,6.3261950559604,1.8446989584201758,-0.18293342517392677,PSSP,0.02350325682588842,0,0,3.151114534611802,0.6049794826473216,0.00143,Control,Historical,0,Control,Control
Q14,1931,930,2,7.59246911335284,0,P1 Q4,G,P1,28.284137653183,3.342301140551782,3.3971471940080957,PSSP,0,0,0.007283429525611153,0.1334762211709561,0.06342303696704267,8.2e-4,Control,Historical,0,Control,Control
Q14,1931,933,2,1.49133549040459,0,P1 Q4,G,P1,37.9110122870704,3.6352416315476423,4.182917647470327,PSSP,0.1293393793339646,0,7.809801102694369e-5,0.07554363328269131,0.6857390054288458,1.1e-4,Control,Historical,0,Control,Control
Q14,1931,934,2,22.4546363078385,0,P1 Q4,G,P1,17.3986505785044,2.85639265025358,2.7785354681852437,PSSP,0.07455298460564475,0,0,2.11415164441883,0.6583562534470822,0.0153,Control,Historical,0,Control,Control
Q14,1931,936,2,2.58411674455088,0,P1 Q4,G,P1,5.55862576064339,1.715350912360193,1.229157098013293,PSSP,0,0,0,0.04997311078159107,3.674707790497547,4.1e-4,Control,Historical,0,Control,Control
Q14,1931,940,2,4.50591441845181,0,P1 Q4,G,P1,14.6572852705631,2.684937499949374,3.039268966820268,PSSP,0.17552816865042123,0,0.1657561331768105,0.6239065877508833,0.16230167381522312,0.051460000000000006,Control,Historical,0,Control,Control
Q14,1931,941,2,27.5865128947683,0,P1 Q4,G,P1,5.32160713864108,1.6717753514619562,1.1805592957426245,PSSP,1.9369911381643423,0,0,1.456381114643714,0.5085613071501949,3e-5,Control,Historical,0,Control,Control
Q14,1931,952,2,31.4201737887133,0,P1 Q4,G,P1,16.3911574668653,2.79674201057129,2.7988193904228438,PSSP,0.26794251211363757,0,2.1223884825402573e-5,0.7566114484269577,2.264358085222436,5.2e-4,Control,Historical,0,Control,Control
Q14,1931,955,2,8.52339176034305,0,P1 Q4,G,P1,3.90883217005843,1.3632386516497794,1.2221684107318658,PSSP,0,0,0,0.8039523621328588,0.27840273560608325,4.1e-4,Control,Historical,0,Control,Control
Q14,1931,961,2,11.1791542814256,0,P1 Q4,G,P1,9.14424260695584,2.213124457959865,1.6801542565756766,PSSP,0.9861645816243978,0,0.0010116718433441892,4.671597245366283,0.8808278931779545,0.01541,Control,Historical,0,Control,Control
Q14,1931,963,2,26.1043542768389,0,P1 Q4,G,P1,37.0367627445505,3.611911007053248,3.7991946945142727,PSSP,5.688821966280884,0,7.78209110264761e-5,0.5191407980711433,0.6519510961060986,0,Control,Historical,0,Control,Control
Q14,1932,895,3,22.1612034665124,0,P1 Q4,G,P1,6.33847000679914,1.846637415477133,2.7237765704970776,PSSP,0.28303847377738456,0,0,0.3932482872084113,1.1405218962436787,0.046810000000000004,Control,Historical,0,Control,Control
Q14,1932,896,3,15.1896847245959,0,P1 Q4,G,P1,43.0214729760378,3.761699362584854,3.978387639453684,PSSP,0.44642617369534165,0,0.016347475849984118,0.4520284228648216,0.036257802876698546,0.13594,Control,Historical,0,Control,Control
Q14,1932,897,3,12.8267714709711,0,P1 Q4,G,P1,9.199129471995,2.219108856968754,1.0455262688287188,PSSP,0,0,8.839775778146057e-4,1.2693390210057742,0.07422039442779839,4.1e-4,Control,Historical,0,Control,Control
Q14,1932,898,3,7.7772011053412e-9,0,P1 Q4,G,P1,7.00046638277141,1.9459767729460942,2.860690209552289,PSSP,0,0,2.240982284978269e-5,0.26453188605532735,0.01389818768427543,0.04667,Control,Historical,0,Control,Control
Q14,1932,910,3,17.7130878580671,0,P1 Q4,G,P1,7.18201831632084,1.971580446109862,3.5410952691242836,PSSP,0,0,1.407608796668217e-5,2.171912943194714,0.026652617988088396,0,Control,Historical,0,Control,Control
Q14,1932,913,3,22.6334745591529,0,P1 Q4,G,P1,37.2019748965794,3.616361848487676,4.678665217865721,PSSP,0,0,0.012789247709018304,0.1503561219551933,0.9453069799125746,1.1e-4,Control,Historical,0,Control,Control
Q14,1932,917,3,36.8762988048274,0,P1 Q4,G,P1,4.83410590003114,1.575696189370899,2.0075416072094545,PSSP,0.041674997615023246,0,0.0369787683892871,1.576052015428044,0.2939067972998777,0.00184,Control,Historical,0,Control,Control
Q14,1932,930,3,6.79801283796013,0,P1 Q4,G,P1,29.878740098818,3.3971471940080957,3.529733763773597,PSSP,0,0,0.0018169762491280946,0.03760215926850142,0.04397889146042606,0.03346,Control,Historical,0,Control,Control
Q14,1932,933,3,3.78429489161473,0,P1 Q4,G,P1,65.5568462199275,4.182917647470327,4.100284467962399,PSSP,0,0,0,9.332532460240141e-4,0.1765617204482066,1.4000000000000001e-4,Control,Historical,0,Control,Control
Q14,1932,934,3,17.7299363073748,0,P1 Q4,G,P1,16.0954314070594,2.7785354681852437,2.747497444243668,PSSP,0.07081442990702698,0,0,0.25966055456436293,0.05071857172216624,0.00958,Control,Historical,0,Control,Control
Q14,1932,940,3,0.968601132403123,0,P1 Q4,G,P1,20.889966393277,3.039268966820268,3.18396994222656,PSSP,0.2967246338107132,0,0.5656965155077643,0.010653984778193928,0.13153631548740172,0.01714,Control,Historical,0,Control,Control
Q14,1932,941,3,25.1756214567062,0,P1 Q4,G,P1,3.25619486962437,1.1805592957426245,2.48971629777107,PSSP,33.4527163809919,0,1.0336144402320601e-4,1.0548115880149314,0.15373012344528575,0.015739999999999997,Control,Historical,0,Control,Control
Q14,1932,952,3,31.7783105206127,0,P1 Q4,G,P1,16.4252435197121,2.7988193904228438,3.364403733852608,PSSP,0.2256998898521876,0,0.0780182064544902,1.1142994705264164,4.841309688638981e-4,0.00654,Control,Historical,0,Control,Control
